customer_id,name,governorate,contract_type,tenure_months,consumption_kwh,monthly_charges,payment_arrears,complaints_count,meter_reading_issues,fraud_flag
EGY00019460,ماجد محمد,البحيرة,سكني,40,310.51,177.24,0,3,0,1
EGY00019461,محمد المصري,الجيزة,سكني,9,821.96,573.05,0,0,0,0
EGY00019462,طارق حسين,سوهاج,سكني,64,137.9,107.07,0,0,0,1
EGY00019463,يوسف سالم,جنوب سيناء,صناعي,68,1197.93,1213.7,0,1,0,0
EGY00019464,يوسف أحمد,السويس,سكني,10,347.86,149.22,0,2,0,1
EGY00019465,محمود نصر,القليوبية,صناعي,42,4554.14,4414.49,0,0,4,0
EGY00019466,علي البدوي,جنوب سيناء,سكني,15,848.12,633.92,0,0,0,0
EGY00019467,محمد حسن,كفر الشيخ,سكني,88,67.52,75.03,0,0,0,1
EGY00019468,عائشة إبراهيم,الإسكندرية,سكني,53,556.34,408.79,0,0,0,0
EGY00019469,كريم نصر,الجيزة,سكني,27,218.77,119.21,10,0,0,1
EGY00019470,كريم سالم,القليوبية,سكني,17,217.67,130.03,0,4,0,1
EGY00019471,عائشة عباس,القليوبية,سكني,27,755.82,543.33,0,2,4,0
EGY00019472,يوسف صالح,الوادي الجديد,سكني,3,258.1,116.84,0,6,2,1
EGY00019473,محمود المصري,الجيزة,سكني,30,207.04,115.51,0,4,2,1
EGY00019474,محمود خليل,شمال سيناء,تجاري,19,608.51,757.15,0,2,0,0
EGY00019475,نور فؤاد,البحيرة,تجاري,9,1293.86,1615.06,0,0,0,0
EGY00019476,عائشة الشريف,الإسكندرية,سكني,27,238.38,239.63,0,0,0,0
EGY00019477,عمر عباس,الفيوم,سكني,113,285.92,250.51,0,0,0,0
EGY00019478,إبراهيم فهمي,مطروح,سكني,72,279.59,166.97,0,6,0,1
EGY00019479,وليد حسين,دمياط,سكني,120,888.5,654.35,8,0,1,0
EGY00019480,دينا خليل,المنيا,سكني,45,175.49,122.01,0,0,0,1
EGY00019481,عادل البدوي,كفر الشيخ,تجاري,9,1324.46,1676.62,0,4,0,0
EGY00019482,ماجد علي,القاهرة,سكني,25,345.58,116.5,10,0,3,1
EGY00019483,حسن الجمال,السويس,سكني,120,820.01,566.95,0,5,0,0
EGY00019484,حسن فؤاد,المنوفية,سكني,2,269.61,203.51,5,1,3,0
EGY00019485,أمل فؤاد,القليوبية,سكني,2,972.18,707.99,0,0,1,0
EGY00019486,مصطفى أحمد,بورسعيد,تجاري,68,1825.81,2234.41,0,1,0,0
EGY00019487,هدى الجمال,الجيزة,سكني,4,70.63,46.1,0,0,2,1
EGY00019488,زينب محمد,جنوب سيناء,سكني,62,504.82,404.38,5,0,1,0
EGY00019489,رنا فؤاد,أسوان,سكني,18,60.38,47.26,0,0,0,1
EGY00019490,دينا عثمان,الغربية,تجاري,80,937.08,573.77,11,0,4,1
EGY00019491,عادل البدوي,المنيا,تجاري,19,778.63,999.62,0,0,0,0
EGY00019492,نور فؤاد,الوادي الجديد,سكني,65,955.32,705.0,0,4,0,0
EGY00019493,عادل علي,بني سويف,سكني,3,912.07,668.13,0,0,1,0
EGY00019494,محمد أحمد,الدقهلية,سكني,15,992.65,670.41,0,0,4,0
EGY00019495,فاطمة إبراهيم,الإسكندرية,تجاري,120,477.9,628.04,0,5,2,0
EGY00019496,عادل سالم,الدقهلية,سكني,12,295.96,249.0,0,0,0,0
EGY00019497,عائشة محمد,القاهرة,سكني,21,454.26,331.11,0,2,0,0
EGY00019498,رنا المصري,قنا,سكني,3,133.57,171.78,0,0,0,0
EGY00019499,إبراهيم حسن,الدقهلية,سكني,42,294.73,132.23,11,0,0,1
EGY00019500,خالد أحمد,سوهاج,سكني,26,938.93,671.43,0,0,0,0
EGY00019501,عمر عبدالرحمن,البحر الأحمر,سكني,51,568.27,458.16,0,0,3,0
EGY00019502,ماجد إبراهيم,الدقهلية,سكني,63,120.62,122.17,0,5,0,0
EGY00019503,علي الجمال,كفر الشيخ,حكومي,10,3092.07,2508.89,0,3,0,0
EGY00019504,نور صالح,أسوان,تجاري,3,835.98,726.87,3,0,0,1
EGY00019505,عبدالله سالم,مطروح,سكني,45,271.44,96.4,9,0,0,1
EGY00019506,يوسف صالح,القليوبية,تجاري,17,1770.04,2179.65,0,0,0,0
EGY00019507,سامي صالح,الشرقية,سكني,25,407.15,317.58,0,0,0,0
EGY00019508,حسن السيد,المنوفية,سكني,33,250.85,207.52,0,3,0,0
EGY00019509,هدى صالح,المنيا,تجاري,20,476.54,614.63,0,2,0,0
EGY00019510,سارة نصر,سوهاج,سكني,60,761.43,588.08,6,0,0,0
EGY00019511,كريم فؤاد,البحر الأحمر,سكني,33,291.91,133.85,0,5,0,1
EGY00019512,فاطمة الشريف,الدقهلية,سكني,11,277.83,236.72,0,0,0,0
EGY00019513,محمود الجمال,جنوب سيناء,سكني,36,550.67,387.51,2,1,0,0
EGY00019514,فاطمة المصري,البحر الأحمر,سكني,27,600.84,474.04,10,3,4,0
EGY00019515,يوسف عباس,القليوبية,حكومي,28,1975.0,1136.35,1,1,4,1
EGY00019516,أمل خليل,الجيزة,سكني,22,859.96,604.96,0,6,0,0
EGY00019517,يوسف محمد,الشرقية,صناعي,26,9360.87,8960.05,0,2,3,0
EGY00019518,أمل حسين,أسوان,سكني,43,174.26,210.37,7,0,0,0
EGY00019519,شريف المصري,مطروح,سكني,58,931.46,669.3,9,0,0,0
EGY00019520,مصطفى سالم,السويس,سكني,90,984.5,716.24,0,0,3,0
EGY00019521,كريم أحمد,مطروح,سكني,54,88.91,69.76,0,4,0,1
EGY00019522,مريم البدوي,البحر الأحمر,صناعي,44,1298.46,1311.1,1,0,0,0
EGY00019523,سارة عثمان,البحيرة,سكني,64,994.49,696.33,11,0,1,0
EGY00019524,طارق أحمد,دمياط,سكني,2,179.54,80.64,1,0,0,1
EGY00019525,عائشة محمد,القليوبية,سكني,26,579.49,433.27,9,4,0,0
EGY00019526,شريف عباس,الأقصر,سكني,19,321.45,105.1,11,0,4,1
EGY00019527,هدى سالم,البحيرة,سكني,21,482.08,247.48,0,2,4,1
EGY00019528,محمد عثمان,الفيوم,سكني,53,190.75,153.44,0,0,0,0
EGY00019529,خالد الجمال,دمياط,تجاري,72,1014.85,1295.8,0,6,0,0
EGY00019530,سارة أحمد,المنيا,سكني,23,958.09,698.82,0,0,0,0
EGY00019531,كريم نصر,الغربية,سكني,3,426.51,135.46,0,0,0,1
EGY00019532,عائشة حسين,الجيزة,سكني,6,339.42,141.11,0,0,0,1
EGY00019533,فاطمة أحمد,أسوان,سكني,10,411.87,216.27,0,2,2,1
EGY00019534,هدى الشريف,بني سويف,سكني,120,481.21,216.32,0,6,0,1
EGY00019535,محمد عبدالرحمن,الغربية,سكني,63,900.11,613.51,0,0,0,0
EGY00019536,عمر خليل,سوهاج,سكني,13,44.24,48.52,7,4,0,1
EGY00019537,ماجد المصري,الإسماعيلية,سكني,71,925.4,680.25,6,5,0,0
EGY00019538,رنا عثمان,الدقهلية,صناعي,4,329.04,396.94,0,3,0,0
EGY00019539,عبدالله عباس,القاهرة,سكني,10,262.75,195.07,5,0,0,0
EGY00019540,أمل الشريف,البحر الأحمر,سكني,29,880.54,620.91,0,0,0,0
EGY00019541,عادل حسن,كفر الشيخ,سكني,33,173.96,149.87,0,0,0,0
EGY00019542,عائشة سالم,القليوبية,سكني,22,984.94,705.7,0,5,0,0
EGY00019543,أحمد سالم,شمال سيناء,سكني,13,203.79,209.25,0,0,4,0
EGY00019544,عائشة السيد,المنيا,سكني,50,448.41,383.03,0,0,0,0
EGY00019545,عبدالله محمد,كفر الشيخ,سكني,70,568.89,466.48,0,0,0,0
EGY00019546,شريف عباس,بورسعيد,سكني,16,239.3,229.7,0,0,0,0
EGY00019547,حسن عباس,البحيرة,سكني,3,300.3,169.39,0,0,0,1
EGY00019548,عائشة عثمان,المنيا,صناعي,2,7206.14,6928.98,0,5,0,0
EGY00019549,عبدالله البدوي,قنا,سكني,5,927.76,680.56,0,0,0,0
EGY00019550,فاطمة سالم,الجيزة,سكني,20,643.74,503.37,0,1,0,0
EGY00019551,خالد الشريف,البحيرة,سكني,100,432.66,152.35,8,0,0,1
EGY00019552,محمود السيد,البحيرة,سكني,8,286.43,117.31,0,0,0,1
EGY00019553,طارق علي,الإسكندرية,تجاري,2,1530.6,1866.67,0,3,0,0
EGY00019554,حسن حسن,دمياط,سكني,22,828.22,613.94,0,0,3,0
EGY00019555,أحمد السيد,الإسماعيلية,حكومي,25,3035.32,2511.88,0,0,2,0
EGY00019556,عبدالله فهمي,أسوان,سكني,38,763.18,522.08,0,1,0,0
EGY00019557,نور خليل,القاهرة,صناعي,98,8769.02,8408.73,0,0,0,0
EGY00019558,دينا نصر,جنوب سيناء,حكومي,4,1606.31,1369.1,0,0,0,0
EGY00019559,سامي حسين,القليوبية,صناعي,42,8488.17,8152.92,0,0,4,0
EGY00019560,نور محمد,أسوان,تجاري,42,2163.34,2665.84,0,0,0,0
EGY00019561,شريف حسين,دمياط,صناعي,10,6301.75,6024.62,0,0,0,0
EGY00019562,هدى سالم,أسيوط,سكني,88,535.29,423.21,0,0,0,0
EGY00019563,علي عباس,البحيرة,تجاري,8,140.39,162.53,4,5,2,1
EGY00019564,أمل السيد,الفيوم,سكني,34,374.44,214.83,3,3,0,1
EGY00019565,علي عبدالرحمن,المنوفية,صناعي,8,4665.56,2060.0,4,0,0,1
EGY00019566,مصطفى الجمال,قنا,سكني,19,378.85,154.42,7,3,0,1
EGY00019567,شريف المصري,مطروح,سكني,3,710.93,550.69,11,0,0,0
EGY00019568,عبدالله الجمال,الجيزة,سكني,6,73.17,56.05,0,0,4,1
EGY00019569,دينا نصر,المنوفية,سكني,13,107.99,92.56,0,2,0,0
EGY00019570,سارة الشريف,بورسعيد,سكني,31,902.72,680.28,0,3,0,0
EGY00019571,يوسف البدوي,الأقصر,صناعي,37,2083.42,2074.08,0,0,0,0
EGY00019572,شريف خليل,الفيوم,تجاري,25,582.07,741.32,0,0,0,0
EGY00019573,كريم نصر,الدقهلية,زراعي,52,213.04,128.24,11,0,0,0
EGY00019574,ماجد عثمان,القاهرة,سكني,48,426.95,347.21,0,0,0,0
EGY00019575,ماجد فؤاد,شمال سيناء,سكني,13,429.04,311.2,0,1,0,0
EGY00019576,زينب إبراهيم,الأقصر,سكني,73,845.73,585.17,0,6,0,0
EGY00019577,خالد الشريف,القاهرة,سكني,25,919.0,636.57,0,1,0,0
EGY00019578,حسن الجمال,الجيزة,سكني,22,111.14,118.57,0,2,0,0
EGY00019579,أمل حسين,الشرقية,سكني,120,208.45,233.13,0,2,0,0
EGY00019580,سارة الشريف,الجيزة,تجاري,37,505.5,448.23,10,0,0,1
EGY00019581,سامي فؤاد,الأقصر,سكني,25,501.47,401.18,4,0,0,0
EGY00019582,عائشة حسن,بني سويف,سكني,75,900.47,646.9,0,0,0,0
EGY00019583,رامي صالح,السويس,سكني,15,136.87,136.09,0,0,2,0
EGY00019584,ماجد علي,الإسماعيلية,صناعي,22,6868.91,6568.55,0,1,3,0
EGY00019585,هشام عباس,كفر الشيخ,سكني,33,534.3,416.33,0,0,2,0
EGY00019586,يوسف عباس,الشرقية,سكني,59,739.21,564.15,8,5,0,0
EGY00019587,سامي محمد,قنا,سكني,78,263.55,136.31,0,3,0,1
EGY00019588,وليد علي,الوادي الجديد,سكني,33,664.35,485.48,0,0,0,0
EGY00019589,أحمد أحمد,الإسكندرية,سكني,32,207.22,212.19,0,6,0,0
EGY00019590,محمود حسين,السويس,صناعي,90,4654.1,4503.79,0,0,0,0
EGY00019591,عبدالله عثمان,الغربية,سكني,17,180.2,99.66,6,0,0,1
EGY00019592,عمر نصر,الإسماعيلية,سكني,51,159.28,120.06,0,6,0,1
EGY00019593,مريم المصري,البحر الأحمر,سكني,38,610.46,440.53,0,0,0,0
EGY00019594,سارة عثمان,الشرقية,سكني,27,234.32,114.52,0,0,0,1
EGY00019595,نور خليل,مطروح,سكني,20,478.25,366.12,4,0,0,0
EGY00019596,علي محمد,شمال سيناء,سكني,57,884.34,623.49,0,3,0,0
EGY00019597,نور عبدالرحمن,بني سويف,تجاري,11,706.09,904.88,0,0,0,0
EGY00019598,مريم الشريف,بني سويف,سكني,16,164.19,91.56,6,0,1,1
EGY00019599,عمر السيد,البحيرة,سكني,17,253.26,204.07,0,0,0,0
EGY00019600,دينا علي,كفر الشيخ,سكني,1,168.5,207.73,11,0,0,0
EGY00019601,وليد محمد,بورسعيد,سكني,113,263.88,100.06,0,5,0,1
EGY00019602,خالد محمد,القاهرة,سكني,53,204.19,174.0,0,0,0,0
EGY00019603,إبراهيم صالح,جنوب سيناء,سكني,12,108.38,149.37,0,0,0,0
EGY00019604,محمد حسين,سوهاج,سكني,8,150.91,61.5,0,2,4,1
EGY00019605,إبراهيم فؤاد,المنيا,زراعي,32,252.84,94.67,3,2,0,1
EGY00019606,وليد خليل,الإسماعيلية,سكني,24,60.47,36.97,0,3,0,1
EGY00019607,مصطفى حسن,أسوان,سكني,52,191.94,132.09,0,0,2,1
EGY00019608,هدى سالم,القليوبية,سكني,23,323.32,303.07,2,1,1,0
EGY00019609,علي خليل,الأقصر,سكني,1,394.8,351.12,0,0,0,0
EGY00019610,هشام خليل,مطروح,سكني,23,106.27,146.23,9,6,1,0
EGY00019611,محمود إبراهيم,الغربية,تجاري,21,124.53,103.87,0,0,2,1
EGY00019612,دينا المصري,الإسكندرية,زراعي,17,648.91,331.23,2,4,0,0
EGY00019613,عادل سالم,الجيزة,تجاري,28,1363.14,1684.4,7,0,0,0
EGY00019614,رنا علي,قنا,سكني,54,222.44,97.54,0,2,0,1
EGY00019615,حسن عباس,البحيرة,سكني,34,560.63,445.25,0,0,0,0
EGY00019616,هدى سالم,الإسكندرية,سكني,8,367.28,271.52,9,0,1,0
EGY00019617,شريف نصر,شمال سيناء,سكني,7,310.7,113.14,0,0,0,1
EGY00019618,رنا الجمال,السويس,تجاري,12,1439.06,1757.59,0,1,0,0
EGY00019619,إبراهيم حسين,السويس,سكني,27,604.53,415.46,0,0,0,0
EGY00019620,سامي إبراهيم,المنوفية,تجاري,2,463.29,638.07,0,0,0,0
EGY00019621,مصطفى علي,سوهاج,صناعي,19,773.29,774.82,0,0,0,0
EGY00019622,ماجد فؤاد,كفر الشيخ,سكني,119,412.27,127.53,7,0,0,1
EGY00019623,يوسف السيد,القاهرة,سكني,44,656.75,468.02,5,0,0,0
EGY00019624,دينا نصر,البحيرة,صناعي,5,2006.65,991.25,0,0,3,1
EGY00019625,شريف نصر,قنا,سكني,5,377.27,175.59,0,2,0,1
EGY00019626,رامي عبدالرحمن,الدقهلية,تجاري,13,725.12,631.68,0,6,0,1
EGY00019627,كريم إبراهيم,البحر الأحمر,سكني,42,722.91,536.71,0,0,0,0
EGY00019628,دينا صالح,قنا,سكني,27,748.76,578.29,0,2,0,0
EGY00019629,عمر سالم,السويس,تجاري,4,1719.59,2153.88,0,0,0,0
EGY00019630,مريم السيد,كفر الشيخ,حكومي,9,1035.37,877.51,0,0,0,0
EGY00019631,مريم المصري,جنوب سيناء,تجاري,16,2039.39,2532.07,0,1,0,0
EGY00019632,زينب عثمان,قنا,سكني,15,278.61,167.16,0,0,4,1
EGY00019633,حسن علي,البحر الأحمر,سكني,9,95.7,49.81,4,2,0,1
EGY00019634,وليد فؤاد,القاهرة,سكني,96,791.44,549.43,0,0,0,0
EGY00019635,كريم علي,الشرقية,تجاري,42,1598.97,1963.36,0,0,0,0
EGY00019636,عائشة البدوي,السويس,سكني,100,328.71,129.44,0,3,0,1
EGY00019637,أمل علي,بني سويف,حكومي,19,420.54,383.95,0,2,2,0
EGY00019638,هشام فهمي,الدقهلية,سكني,37,727.35,500.84,4,6,4,0
EGY00019639,أحمد نصر,الأقصر,سكني,64,915.06,694.69,4,0,0,0
EGY00019640,خالد الشريف,الإسماعيلية,سكني,50,439.95,340.69,8,0,0,0
EGY00019641,عائشة حسن,الشرقية,سكني,105,367.2,214.73,0,0,0,1
EGY00019642,رنا عثمان,الإسكندرية,سكني,7,842.8,575.77,0,1,4,0
EGY00019643,فاطمة المصري,دمياط,سكني,14,128.55,168.42,0,4,1,0
EGY00019644,مصطفى فؤاد,البحر الأحمر,تجاري,6,2094.85,2545.79,0,2,0,0
EGY00019645,علي خليل,سوهاج,سكني,47,295.66,288.13,5,2,2,0
EGY00019646,حسن أحمد,المنيا,سكني,3,142.36,119.88,0,0,0,1
EGY00019647,علي السيد,الوادي الجديد,تجاري,11,303.94,387.65,0,4,2,0
EGY00019648,سارة أحمد,الوادي الجديد,سكني,37,637.89,437.3,0,0,0,0
EGY00019649,هدى حسن,قنا,سكني,22,836.46,638.11,0,0,0,0
EGY00019650,خالد الشريف,كفر الشيخ,سكني,4,220.9,189.72,3,5,0,0
EGY00019651,عمر عثمان,سوهاج,سكني,5,176.86,73.04,0,0,4,1
EGY00019652,رامي فؤاد,الإسماعيلية,سكني,2,190.22,108.29,0,3,2,1
EGY00019653,نور الشريف,السويس,سكني,1,213.72,107.68,0,0,0,1
EGY00019654,محمد علي,شمال سيناء,سكني,47,631.3,479.04,0,0,4,0
EGY00019655,عمر نصر,أسيوط,سكني,33,467.13,169.32,0,5,0,1
EGY00019656,نور نصر,سوهاج,سكني,21,672.69,491.27,0,3,3,0
EGY00019657,عائشة البدوي,الإسكندرية,حكومي,53,1301.07,1104.07,8,0,2,0
EGY00019658,ماجد فؤاد,الإسكندرية,سكني,97,614.65,467.4,0,3,3,0
EGY00019659,ماجد علي,الفيوم,سكني,2,200.61,92.82,4,0,4,1
EGY00019660,هشام فهمي,جنوب سيناء,سكني,16,152.3,154.73,0,0,0,0
EGY00019661,علي السيد,المنيا,سكني,13,202.62,222.93,0,1,0,0
EGY00019662,حسن خليل,أسيوط,سكني,101,792.66,588.15,11,6,1,0
EGY00019663,سارة عبدالرحمن,الإسكندرية,سكني,16,503.48,424.31,0,6,1,0
EGY00019664,إبراهيم الجمال,الدقهلية,تجاري,51,1159.88,1427.14,0,0,0,0
EGY00019665,مصطفى عثمان,جنوب سيناء,تجاري,46,451.21,321.56,1,0,4,1
EGY00019666,رنا حسين,البحيرة,حكومي,45,5632.26,4552.05,0,0,3,0
EGY00019667,علي حسين,دمياط,تجاري,35,1090.0,559.64,3,0,0,1
EGY00019668,عادل حسن,كفر الشيخ,تجاري,4,2391.74,2941.45,0,0,0,0
EGY00019669,هشام عثمان,أسوان,تجاري,46,857.54,1064.36,0,3,4,0
EGY00019670,محمد نصر,الغربية,صناعي,11,3451.32,3332.75,0,0,1,0
EGY00019671,هدى محمد,الفيوم,تجاري,14,734.16,470.66,5,2,0,1
EGY00019672,عمر عبدالرحمن,الإسماعيلية,تجاري,46,861.97,590.04,0,0,2,1
EGY00019673,عادل صالح,القاهرة,تجاري,78,1334.75,1680.59,0,0,0,0
EGY00019674,سامي حسن,شمال سيناء,سكني,21,805.5,616.06,11,0,0,0
EGY00019675,أحمد الجمال,دمياط,سكني,85,180.28,141.32,10,0,0,0
EGY00019676,هشام البدوي,سوهاج,سكني,13,377.29,300.3,0,2,4,0
EGY00019677,رنا علي,أسيوط,سكني,36,294.95,149.18,0,0,2,1
EGY00019678,أمل خليل,المنوفية,سكني,18,129.81,128.39,7,0,0,0
EGY00019679,طارق نصر,القاهرة,زراعي,28,186.47,70.42,0,0,0,1
EGY00019680,علي عثمان,سوهاج,سكني,56,258.05,110.44,7,0,0,1
EGY00019681,سامي البدوي,سوهاج,صناعي,49,8885.6,8526.21,8,0,0,0
EGY00019682,شريف خليل,الإسماعيلية,سكني,44,446.05,358.95,0,0,0,0
EGY00019683,فاطمة عباس,الإسكندرية,سكني,28,435.48,312.84,0,6,3,0
EGY00019684,رنا نصر,قنا,سكني,35,62.35,68.45,5,0,3,1
EGY00019685,هشام فهمي,أسيوط,سكني,7,260.05,107.87,0,5,0,1
EGY00019686,كريم عباس,أسوان,سكني,45,957.19,647.77,0,0,0,0
EGY00019687,عبدالله فهمي,أسوان,سكني,41,385.24,314.08,7,0,0,0
EGY00019688,محمود نصر,الوادي الجديد,سكني,7,223.74,169.93,0,6,0,0
